"Hash","string"
"ce25088d","I think you've got the broad strokes of what's going on now.
I know it's out of the blue, but...I have a request for you!"
"bf22b2b9","First, go see for yourself what this area is all about.
If you can, try and get some info out of the Veggie Troops!"
"be22b0c6","This place is full of hot-blooded Digimon... It'll be tough,
but we're counting on you!"
"9dd82353","We need you to understand more about the Ohguino Wilderness.
Try and get some info out of the Veggie Troops!"
"9ed824c6","It'll be tough, but we're counting on you!"
"9183af86","You've learned what's happening in the Ohguino Wilderness!"
"9083ae13","({0} explained everything that's happened.)"
"8f83aca0","Those damn Veggie Troops... I can't believe they're being
so cruel to the other Digimon..."
"9683b7a5","But thanks to your efforts, we know more about what they're
up to...their solidarity is weak! Surely we can prevail!"
"9583b632","That's why I need one more thing from you...our fellow
warrior ShineGreymon is currently missing."
"9483b45f","It sounds like the Veggie Troops have captured that brave
soul, but the location of their prison is unknown..."
"9383b2ec","Meaty Troops commando Ogremon seems to have found some
intel, but the oaf sees me as a rival, and won't tell me."
"9a83bdd1","Please talk to Ogremon, and get him to tell you where
they've taken ShineGreymon!"
"9983bc7e","Ogremon won't fess up easily, but we're counting on you!"
"1651f609","Please learn the location of ShineGreymon's prison from
Ogremon!"
"1351f1b0","Ogremon isn't one to give up without a fight, but we're
counting on you!"
"96a3dd3c","Oh! You've learned where they're keeping ShineGreymon?!"
"99a3e1f5","(You explained what you heard from Ogremon.)"
"98a3e002","What?! ShineGreymon is being held in the Generator Prison
Room, and is being used as some kind of energy source?"
"93a3d863","It's true that a massive amount of solar energy is contained
within ShineGreymon's body..."
"92a3d6f0","But what are those Veggie Troops planning to do with that
energy? Ugh...I have a bad feeling about this!"
"95a3db49","It'll be too late by the time we've figured it out! Please,
go to the Generator Prison Room and rescue ShineGreymon!"
"94a3d9d6","Security should be tight around there...don't take too long,
but make sure you're well-prepared!"
"5988f257","Go to the Generator Prison Room and rescue ShineGreymon!"
"5a88f3ca","Security should be tight around there... Make sure you're
well-prepared!"
"dc1bfe6a","Oh! You succeeded in rescuing ShineGreymon?!"
"db1bfcf7","({0} explained everything that's happened.)"
"da1bfb04","I see... ShineGreymon must have been exhausted..."
"d91bf991","That damn Rosemon! To think they plan to burn down all of
the Ohguino Wilderness with a laser!"
"d81bf83e","We have to stop that plan, no matter what it takes!"
"d71bf64b","But just in case, let's evacuate the Digimon around here!
I'll stay here and direct things!"
"d61bf4d8","Please head to their headquarters in the Rose Palace, and
prevent them from firing that laser!"
"d51bf365","The Ohguino Wilderness, and the lives of all the Digimon who
live here, are counting on you! Good luck!"
"45156dd","I want you to head to the Rose Palace, and prevent Rosemon
from firing that laser!"
"1515204","The Ohguino Wilderness, and the lives of all the Digimon who
live here, are counting on you! Good luck!"
"e6e36730","You stopped Rosemon from firing the laser? That's amazing!"
"e9e36b89","Our long battle is finally over...and peace has once again
returned to this land..."
"e8e36a16","All of this is thanks to your hard work! The Meaty Troops...
no, all of us Digimon in the Ohguino Wilderness thank you!"
"ebe36eef","You are truly the savior of all meat...and our friend!"
"eae36d7c","Now that I think about it, former allies and enemies are
working together in Floatia, aren't they?"
"ede37235","The battle between the Meaty and Veggie Troops was indeed
intense, but in a way it made all of us stronger..."
"ece37042","In that sense, the battle may not have been for nothing...
Yeah...of course I'll come help!"
"efe3751b","Leomon joined the city!"
"3149a3f5","Hmm? What do you want with me?"
"2e499f3c","Wizardmon wants you to come back to the city.
Nothing, nothing at all."
"2f49a0af","What, Wizardmon said that? We haven't talked in ages, so
this is a bit out of the blue..."
"2c499bd6","We traveled the world looking for magic ingredients
together, and it was a blast...a bit hairy at times, though."
"2d499d49","Oh! Maybe this is why Wizardmon couldn't contact me!
It's a magic-blocking stone!"
"2a4998f0","Do me a favor and keep this a secret from Wizardmon, yeah?
Alright, off to the city! Later!"
"2b499a63","Garurumon joined the city!"
"3849aefa","Nothing, you say... You sure you're not hiding something?"
"3949b06d","Ah well, maybe I don't want to know..."
"d4dbbe5f","...What's your deal, man? You came to steal the veggies from
these fields?"
"d5dbc032","These are special, man! They grow vegetables eaten by THE
Lady Rosemon!"
"d6dbc1a5","This is no place for a nobody like you to tread, see!"
"cfdbb6a0","Got it? Scram before you get hurt!"
"d0dbb813","Don't go monopolizing veggies!
(Let's head back for now...)"
"d1dbb986","All veggies from these fields are for Lady Rosemon alone! I
got no right to give them to anyone else in the first place!"
"d2dbbb79","Heh! Don't come around these parts again, got it?!"
"6ca1e9e4","Why, you... How many times must I say it? These fields are
special, they grow the veggies eaten by Lady Rosemon!"
"6fa1eebd","It's no place for a suspicious person like you to be!"
"365dde11","...Jeez, alright already! This is ridiculous. I can't take
it anymore!"
"335dd958","I thought monopolizing all these fields and buttering up to
Rosemon would let me live the high life..."
"345ddacb","It ain't worth all this, though! Ah well...maybe I'll see
what's banging in the city, heh!"
"395de2ea","Vegiemon joined the city!"
"8b03f8e","I grow vegetables for Rosemon here! That means they're
S-P-E-C-I-A-L, SPECIAL, got it?!"
"7b03e1b","Grrr, g'wan, get outta here already!"
"fc628182","Uuugh...my stomach's sticking to my Digi-ribs, here...
hey you, help a 'mon out..."
"fb62802f","What's wrong?
Sorry, can't right now."
"fa627ebc","Y'see, up till recently I was growing delicious vegetables
in the fields of the Palace of Thorns..."
"f9627cc9","But that jerk Vegiemon has taken control of all the veggie
fields to curry favor with Lady Rosemon."
"f8627b56","Since then, the rest of us have had so little to eat,
it's just awful..."
"f76279e3","Defecting to the Meaty Troops would be bad for Lady Rosemon,
but...at this rate, we'll starve to death!"
"f6627870","Someone's gotta teach Vegiemon a lesson and take back those
fields! Please, you've gotta do it!"
"5628fed","Oh... I see... Urgh, my poor stomach..."
"8432c841","Take back the Palace of Thorns' fields from Vegiemon!
Please...hurry..."
"8132c388","Ahhh... I'm so hungry..."
"670f46d4","Hooray! You showed Vegiemon who's boss! Now everyone can
eat their fill of these yummy vegetables!"
"6a0f4bad","But now we're just back in the fight with the Meaty Troops.
You know, I was thinking..."
"690f4a3a","Becoming your ally is sure to end this fight sooner, right?
That's why I'll support you from the city!"
"640f421b","Lillymon joined the city!"
"9b43c691","IT IS I, HERCULESKABUTERIMON..."
"9843c1d8","BEYOND THIS POINT IS LADY ROSEMON'S ROOM..."
"9943c34b","NONE MAY PASS!"
"9e43cb6a","AND I SHALL SOUNDLY TROUNCE YOU IF YOU ATTEMPT TO PASS!"
"9f43ccdd","You won't trounce me! Bring it!
(Let's back off...)"
"9c43c804","BE WARNED THAT I AM QUITE TENACIOUS! I SHANT BE DEFEATED!!!
NO HARM SHALL BEFALL LADY ROSEMON!!!"
"9d43c9f7","THIS IS ROSEMON'S PALACE! GO, AND NEVER RETURN!!!"
"34667852","YOU RETURNED, DESPITE MY WARNINGS! BEYOND THIS POINT IS LADY
ROSEMON'S ROOM... YOU SHALL NOT PASS!!!"
"336676ff","AND I SHALL SOUNDLY TROUNCE YOU IF YOU ATTEMPT TO PASS!"
"39c1a6df","...UGH...WHAT...WHAT WAS I DOING...?"
"3ac1a8b2","I SEE. I WAS UNDER ROSEMON'S SPELL... HOW EMBARRASSING. "
"3bc1aa25","I SUPPORT NEITHER THE MEAT NOR THE VEGGIE FACTIONS...
I LOOK FORWARD TO THE DAY YOU END THIS CONFLICT."
"34c19f20","HerculesKabuterimon joined the city!"
"5f8ab300","IT IS I, HERCULESKABUTERIMON..."
"628ab7d9","NONE MAY PROCEED PAST THIS POINT! BEGONE WITH YOU!"
"eb1c1094","It's about time you showed up. You're that human siding with
the Meaty Troops and mucking up my plans..."
"ee1c156d","Well, too late! With the energy harvested from ShineGreymon,
the laser's ready to fire on the Ohguino Wilderness!"
"ed1c13fa","Those savage Meaty Troops and all of the Wilderness will go
up in flames! But it's no fun in firing it right away..."
"e81c0bdb","I know! I'll give you one last chance... Fight me, and try
to stop me from firing the laser cannon!"
"e71c0a68","You read my mind, Rosemon!
Just...gimme a second..."
"ea1c0f21","Ho ho ho... I'll get rid of you before I take down those
Meaty Troop fools!"
"e91c0d4e","Your fear has gotten the better of you, has it? Very well...
I can wait a little while longer!"
"2716d40f","You finally came back... If you don't hurry, I might change
my mind and fire the laser right here and now, you know?"
"2816d5e2","Now then... Fight me, and try to stop me from firing the
laser cannon!"
"806f4b42","Ugh...it can't be...! If it's come to this, I'll hypnotize
you..."
"7f6f49ef","...Gasp! It doesn't work on you!!! I see...the human, and
that partner, you're...!"
"7e6f487c","...You have triumphed, Tamer. As promised, I will...stop
the laser..."
"7d6f4689","...It's not like I hate the Meaty Troops anyway, and I could
care less about winning this war..."
"7c6f4516","Thank you for stopping me. Being queen of this castle was
fun, if only for a while."
"7b6f43a3","... ... ..."
"7a6f4230","In exchange for this castle, I fell for that guy's smooth
talk. Ahh, this defeat feels like freedom! I'm so refreshed."
"896f59ad","Next I'll try going to the city! I can't wait to see what
awaits me in that new place."
"886f583a","Oh, ""that guy""? Give my regards to Myotismon the next time
you meet, okay?"
"7b6d04cc","Rosemon joined the city!"
"368df4fb","You there... Please listen to my tale of woe..."
"378df66e","?"
"388df7c1","Lately, I have not been able to sleep..."
"398df9b4","I have nothing keeping me up at night...but still..."
"3a8dfb27","I cannot sleep... You are a Tamer, yes? Do you know anything
about sleep in relation to Digimon?"
"3b8dfc9a","Perhaps a tool that could help me sleep... Would you know
anything about that?"
"3c8dfe0d","Hmm...how about I look for something?
Have you tried counting sheep?"
"2d8de690","You have my thanks... I'll leave it to your judgment."
"2e8de803","Some strange device may exist within Rosemon's palace..."
"3b903b71","Sheep...? I shall not rely on superstitions..."
"7ff5d800","Have you found a tool that could help me sleep?"
"82f5dcd9","Some strange device may exist within Rosemon's palace..."
"bd72246d","You got Rosemon's favorite(?) Virtual Memory Foam Pillow!"
"54d19d52","You found a useful sleeping aide, have you?"
"53d19bff","You handed over the Virtual Memory Foam Pillow!"
"52d19a0c","A pillow...an object humans use when they sleep, huh?"
"51d19899","Hmm, I lay it under my head...like this...? To think some
people sleep like thi--"
"50d19726","Oh...this fragrance! This is Rosemon's reputed hypnotic
scent!"
"4fd195b3","Yes, this will certainly help me slumber. You have sound
judgment, human!"
"4ed193c0","Human wisdom...what an unfathomable thing... Hmm, it seems
I must continue to associate with all of you."
"5cd1a9ca","Antylamon joined the city!"
"74de593e","Ohhh... Hey, did you...did you save me?"
"73de574b","I don't know who you are, but I'm so grateful... Still, why
did you come to save me in the first place?"
"72de55d8","({0} explained the situation.)"
"79de60dd","I see... While I've been captured, such a fate has befallen
this Ohguino Wilderness..."
"78de5f6a","*huff huff* My body...something's wrong...
Am I...out of energy?!"
"77de5df7","?!"
"76de5c04","It seems that the solar energy in my body was drained by
this device during my imprisonment..."
"6dde4e39","Now I get it... Those Veggie Troop fools mean to use the
stolen energy to fire a laser..."
"6cde4c46","There's not a lot of time before the cannon fires... Sorry
to ask, but please return to Leomon and ask for his advice."
"efdb4928","My beloved Ohguino Wilderness is in danger. I wish I could
fight with you, but this body would only get in your way..."
"f0db4a9b","Sorry to ask right after you rescued me...but for the sake
of restoring peace to this land, lend us your strength!"
"f1db4c0e","I see, you stopped them from firing the laser! Please, go
tell Leomon at once!"
"f930461d","...Oh, it's you! Thanks for all your help in that battle
against the Veggie Troops."
"f6304144","See, the thing is...my body took a lot of damage from having
all that solar energy drained out of it by that device..."
"f7304337","But thanks to all your hard work, peace has returned to
these Ohguino Wilderness..."
"f4303e7e","That is why I can end my watch over the Wilderness without
worry, and heal myself with this warm light shining down..."
"f5303fd1","Oh yes... I haven't thanked your properly yet...okay, I'll
make you a promise here and now!"
"f2303b18","Just wait a little longer... Once this body of mine is back
in good health, I'll join the city and lend you my support!"
"dbc25670","You remember the promise I made to you, right?"
"dec25ac9","Just wait a little longer... Once this broken body is back
to normal, I'll join the city and lend you my support!"
"b5f949cf","...Oh, it's you! Thanks for all your help in that battle
against the Veggie Troops."
"b6f94ba2","See, the thing is...my body took a lot of damage from having
all that solar energy drained out of it by that device..."
"b7f94d15","But thanks to all your hard work, peace has returned to
this Ohguino Wilderness..."
"b0f94210","That is why I could end my watch over these wastelands
without worry, and heal myself in this warm sunlight..."
"b1f94383","Please allow me to thank you again!"
"b2f94576","And now I go to the city, to lend you my strength!"
"b3f946e9","ShineGreymon joined the city!"
"5e52764d","Dee hee! Say, man, you like treasure? I bet you do!"
"5b5271f4","?"
"5c527367","The truth is, a great pirate of the Digi-seas finally wound up
here after his last voyage!"
"59526eae","According to legend, the captain retired from the seas, and
lives here to this day..."
"5a527001","There's a super-valuable Holy Chalice hidden somewhere
around here! That's where you come in, buddy..."
"57526b48","Would you look for the Holy Chalice? We can sell it and
split the profits 50/50!"
"58526d3b","Sure!
I have to keep going..."
"55526862","Dee hee hee! Sounds like you get the picture. So get this,
I heard that the Holy Chalice was actually hidden..."
"565269d5","...stashed away by this crazy-strong Digimon pirate captain
by the name of Vikemon..."
"43548aa3","Aw c'mon, you can't pass up a story like this, can ya?!"
"66a6e3ee","The former pirate captain Vikemon is somewhere here in
MOD Cape."
"65a6e27b","I want to lay my peepers on that treasure, the Holy Chalice!"
"906ff65b","Dee hee hee! Did ya find the Holy Chalice?"
"916ff7ce","You handed over the Holey Chalice!"
"926ff9a1","Huh? What's this worn-out thing? ...Don't tell me this is
the Holy Chalice?"
"936ffb14","(You related Vikemon's trip down memory lane.)"
"946ffc87","Aww maaaan, the great pirate Vikemon, of all people, thinks
of memories as treasures?!"
"956ffe7a","What a crazy romantic! But I guess that's pirates for you...
completely out of touch with reality."
"966fffed","*sigh* There go my dreams of living on easy street...
Ah well, I'll see what moolah I can scrounge up in the city."
"876fe870","DemiDevimon joined the city!"
"a7c92397","Hey! Hey, you! You look like a pretty good fisherman!"
"a8c9250a","?"
"a9c926fd","I'm Seadramon! I want to open a fishing hole in the city,
but..."
"a2c91bf8","The fish I'm raising to start with aren't nearly enough..."
"a3c91d6b","That's where an awesome fisherman like you comes in...
I want you to catch me a bunch of fish!"
"a4c91ede","I'll need some Digifry, Digicrucian and Digikoi! What do you
say, will you help me?"
"a5c920b1","A bunch of fish, coming up!
I'm not that good at fishing..."
"9ec9154c","You'll angle them for me?! Alright, let me tell you those
fish I need again, just in case!"
"9fc9173f","A Digifry, Digicrucian and Digikoi! One of each will do.
Thanks in advance!"
"accb6a2d","Oh yeah? Well come on back if you get better at fishing!"
"e4e40e7c","I need you to catch three kinds of fish for my fishing hole!"
"e7e41335","A Digifry, Digicrucian and Digikoi! One of each will do.
Thanks in advance!"
"64922749","Oh hey! You caught some Digifry, Digicrucian and Digikoi
for me?!"
"619222f0","Here's the Digifry, Digicrucian and Digikoi!
Now's not a good time..."
"62922463","You handed over the Digifry, Digicrucian and Digikoi!"
"67922c02","Great! These plucky little dudes are of good stock. Now I
can open up the fishing hole I've always wanted!"
"68922df5","Oh, right! I have to thank you for catching all those fish
for me. Take this!"
"6592293c","You got a Feather Lure!"
"66922aaf","A fisherman like you can make good use of this baby!"
"6b92324e","Come hang out once I've opened my fishing hole in the city!
I'll have all kinds of specimens waiting for you!"
"6c923421","Seadramon joined the city!"
"e995375f","That's too bad... Well, come on back whenever you want!"
"41e9d55a","Oh, you're the...human people talk about, right? For some
reason, you take on requests from us Digimon."
"40e9d3e7","Leave it to me!
Little busy right now..."
"3fe9d274","Oh hey, awesome. I'm ExVeemon! I've been looking for a
certain Digimon for a while now."
"3ee9d081","Have you ever heard of Magnamon?"
"3de9cf2e","He's a Royal Knight clad in brilliant golden armor! He
should have finally appeared somewhere in this world."
"3ce9cdbb","He is a legendary being without parallel. I've looked all
over, but haven't been able to find him."
"3be9cbc8","If I ever met him, I'd want his autograph! That's why if YOU
get a chance to meet him, please get one for me!"
"3ae9ca55","As for where he could be, well...I've looked everywhere, and
just about given up."
"39e9c8e2","First I'd recommend going to Veedramon and see what he says.
He's been looking for Magnamon, too."
"3ce78ec4","Veedramon should be in Absolute Zero. Go find him!"
"3de790b7","I see. Well, if you ever have some free time, come on back!"
"888a9d39","Ask Veedramon in Absolute Zero where you can find Magnamon."
"858a9860","I imagine it'll be tough, but please, you gotta do it!"
"79f4f6c","Were you able to meet with Veedramon? You can trust any info
that comes from him."
"a9f5425","...Huh? But will Magnamon give me his autograph, you ask?
Hmm...well, do something to get it, would ya?"
"b13f4d43","...Oh wow, you really did it!"
"b23f4f36","You handed over Magnamon's Autograph!"
"b33f50a9","Huh? He's got a message for me? Whoa, that's awesome!"
"b43f521c","..."
"b53f538f","Oh, I see. Just getting an autograph from my idol won't make
me strong like Magnamon... That's his advice, huh?"
"b63f5562","I understand, I was going about things the wrong way.
This experience has taught me that."
"b73f56d5","I'll go to the city, too, and work to become a Digimon
others can look up to. Please tell Veedramon and Magnamon!"
"b83f5848","ExVeemon joined the city!"
"df823c4a","I'm Stingmon. I see you're the type that can't pass up
problems."
"de823ad7","You wouldn't just reject my request, would ya?"
"dd823964","What is it?
Laaame..."
"dc8237f1","Just as I thought. All right, listen up."
"db82361e","I want you to deliver my letter to a certain Digimon.
Now hold on, I know what you want to say."
"da8234ab","Normally you can just get by with a DigiMail, right?"
"d9823338","See, I want to contact MegaKabuterimon, but no matter how
many DigiMails I send, I never get a reply."
"d8823145","This started one day without warning...plus he's always
traveling, so he never settles on one place..."
"d7822fd2","Well, that's the deal. That's why I have to ask a
trustworthy globe-trotter like you."
"da7ff634","You got Stingmon's Letter!"
"db7ff7a7","There's no rush, but if you run into MegaKabuterimon, please
hand over that letter."
"dc7ff91a","Please don't open it, though. It's a letter, not a telegram,
all right?"
"dd7ffa8d","Sorry, I know you wouldn't do something like that..."
"d67fef88","All right, with this all of my regrets are gone. Guess I'll
head back to Floatia..."
"d77ff17b","What, you're calling all us Digimon back to Floatia?!
Perfect, I'll head right on over."
"d87ff2ee","Stingmon joined the city!"
"d97ff441","Oh. I guess like I misread you. Don't worry about it."
"99b8fde9","I'm Stingmon. I see you're the type that can't pass up
problems."
"96b8f910","You wouldn't just reject my request, would ya?"
"97b8fa83","What is it?
Laaame..."
"9cb902a2","Just as I thought. Well then, I'll get right on it..."
"9db90415","...Oh wait, you can't right now. Sorry, but can you make
some room in your inventory?"
"9ab8ff5c","Please come back when you do, if you could."
"9bb900cf","Oh. I guess like I misread you. Don't worry about it."
"3aa52547","...Hey you, can you show me your partner Digimon for a sec?"
"3ba5273a","Hmm hmm hmm...this aerodynamic form reduces drag, and
increases attack speed, huh..."
"3ca528ad","Oh, how rude of me...I am AeroVeedramon. I'm researching
Digimon forms and functions!"
"35a51da8","I have a favor to ask about that. In order to gather some
research data, could I battle your partner Digimon?"
"36a51f1b","If it helps with your research!
Sorry, can't right now..."
"37a5208e","Oh! You'll accept my request! I want some extremely accurate
data! Come at me at full power!"
"38a52261","That is unfortunate... Well then, I'll try asking at the
next opportunity..."
"d6918cec","You've come back!"
"d99191a5","Would you allow me to battle your Digimon today, to get data
for my research...?"
"577cdab9","Okay, okay! That's enough! Thanks to you, I have acquired
more than enough data!"
"547cd5e0","Still...the movements of your Digimon cannot be explained by
my hypothesis..."
"557cd753","Perhaps...I have stumbled upon some new research data! Oh,
and I heard there's a research lab in the city, yes?"
"5a7cdf72","Okay, I'll go get a detailed analysis of this precious data!
You have my heartfelt thanks for helping me acquire it!"
"5b7ce0e5","AeroVeedramon joined the city!"
"d4c34adc","...Say, you there! Wouldja listen to my story for a minute?"
"d7c34f95","I'm all ears!
Sorry, now's not a good time..."
"d6c34e22","I appreciate it, pal! The thing is, I've been thinking about
heading to Floatia sometime soon..."
"d1c34603","But before I do, something's been nagging at me...
It's about my apprentice, Gumdramon..."
"d0c34490","A real conceited brat, that Digimon! He never listens, so I
went and popped him one!"
"d3c34969","He called me an idiot and ran off...haven't seen him since.
I've got a short fuse, too, so...my hand moved on its own..."
"d2c347f6","So do me a favor, would you go apologize to him for me?
He should be at Logic Volcano..."
"ddc35927","Hmph... Yer made of ice, ya know that?!"
"966b2bf7","Go apologize to my apprentice Gumdramon for me!"
"976b2d6a","He should be at Logic Volcano... Thanks for going out of
your way for me like this!"
"7a84de8a","Oh-hoh! You told Gumdramon I was sorry?! ...Huh, so that
punk felt bad about the whole thing too, did he?"
"7984dd17","...What? He said he's gonna go wait for me in the city?!
Lookit this guy, going the extra mile!"
"7884dba4","I made you worry too, didn't I, buddy? ...my bad. Master and
apprentice will be back together in no time! Peace out!"
"7784da31","Zudomon joined the city!"
"97fb8699","Well now, we've got ourselves a human here! What're you
doing around these parts?"
"94fb81c0","The name's Vikemon... I used to go around causing trouble,
but these days I'm out of the game..."
"95fb83b3","You were a great pirate captain, right?
If this story's gonna take a while I'll come back later..."
"9afb8b52","Ah HA, I get it. You came to ask about the pirate treasure,
am I right?"
"9bfb8cc5","Sorry to disappoint, but I split all my treasure among my
crew when we disbanded. There's not a Digi-doubloon left."
"98fb880c","Now I enjoy a life of catching fish and living off the sea.
There's nothing left... Well, that is..."
"99fb89ff","Ha ha ha! Yes, there's that... If you beat me, I'll tell you
what I mean!"
"9efb919e","Sure, go home if you're done here. There's nothing for you
here, y'see."
"5c2e2f3a","Argh, avast, avast! I give, playtime's over."
"5b2e2d47","I'm a 'mon of my word! I'll tell you about the treasure."
"5a2e2bd4","This chalice here...it's probably the source of the rumor
about some ""Holy Chalice."""
"592e2a61","?"
"582e288e","During my pirate days, I'd hold feasts every night with the
other sailors, drink my fill from this chalice, and go nuts!"
"572e271b","That's why this here chalice, filled to the brim with such
fond memories, is my treasure...my ""holy chalice""..."
"562e25a8","Heh heh, you must think that's pretty silly. Here, take this
as a symbol of your victory over me."
"552e2435","You got a Holey Chalice!"
"542e2242","No point in indulging in those memories anymore... I'll take
this opportunity to turn over a new leaf!"
"572be8a4","I still have plenty to teach those young'uns out there.
Ha ha ha, what 'til they get a load o' me!"
"582bea17","Vikemon joined the city!"
"5f80b27","Well now, we've got ourselves a human here! What're you
doing around these parts?"
"6f80c9a","The name's Vikemon... I used to go around causing trouble,
but these days I'm out of the game..."
"7f80e0d","You were a great pirate captain, right?
If this story's gonna take a while I'll come back later..."
"f80308","Ah HA, I get it. You came to ask about the pirate treasure,
am I right?"
"1f804fb","Hey, first let me teach you something good."
"2f8066e","If you're gonna hunt for buried treasure, better have a
place to put it first. That's one of the basics, kid! Ha ha!"
"3f807c1","Sure, go home if you're done here. There's nothing for you
here, y'see."
"8a5205a6","Who're you? You look greedy..."
"89520433","You got something to say to MegaSeadramon?"
"88520240","I want your Fishy Picture...
Who, me? Nope..."
"8f520d45","What?! You want my Fishy Picture?! Are you funnin' me, son?!"
"8e520bd2","A Fishy Picture's something you get from fish, right?
I ain't a fish, I'm a Digimon!"
"8d520a7f","And not any old Digimon, either. Among sea dragon types, I'm
an elite Perfect Digimon!"
"8c52088c","You'd do best to remember..."
"935213f1","(You talked about Gomamon.)"
"9252121e","Gomamon! Huh... I got no idea what that squirt is
thinking..."
"854fbf10","Still, it's not like I can ignore the kid. And besides,
you went and made a promise to him."
"864fc083","Let's see, what to do... Hm, I've got just the ticket."
"874fc276","This ancient illustration has been handed down in my clan
for generations. My ancestor drew it millennia ago."
"884fc3e9","Looks pretty awful, doesn't it? To be honest, I really don't
see the value in it. Here, it's all yours."
"894fc55c","You got the MegaSea Fishy Picture!"
"8a4fc6cf","It may seem like I'm tricking the kid, but don't worry.
I'll explain the truth next time I meet Gomamon."
"8b4fc8a2","I'll be waiting in the city. You should invite Gomamon, too.
That'd be good for you, wouldn't it?"
"8c4fca15","I'm pretty knowledgeable when it comes to fish, heh heh.
I'm sure it'll help you out!"
"8d4fcb88","MegaSeadramon joined the city!"
"8e4fcd7b","What the heck... If you ain't got no business with me, then
shove off!"
"a9069745","Who're you? You look greedy..."
"a606928c","You got something to say to MegaSeadramon?"
"a706947f","I want your Fishy Picture...
Who, me? Nope..."
"a4068fa6","What?! You want my Fishy Picture?! Are you funnin' me, son?!"
"a5069119","You can't hold any more items and you want my Fishy Picture?"
"a2068c40","I don't got nothing to say to you. Shove off! Next time,
save a little space in your inventory."
"a3068e33","What the heck... If you ain't got no business with me, then
shove off!"
"f6a228a3","Hey! That Digisalmon... did you get it in the waters around
here? Digisalmon have been hard to find in this sea lately."
"f7a22a16","You fish quite a bit, don't ya?! MetalSeadramon don't play
nice with people who mess up the ocean!"
"f8a22b89","You've got the wrong guy!
Sorry, sorry!"
"f9a22d7c","What? You're feigning ignorance?!"
"faa22eef","Then what're you holding on to that Digisalmon for?! You're
gonna eat it, aren't you?!"
"fba23042","No more excuses, I've got all the proof I need."
"fca23235","Let's put it to the test! If you don't come around here,
the Digisalmon population should return to normal!"
"fda233a8","...I won't let you do any more fishing! All right, now get
outta here!"
"e691d48","Urrgh, what'd you say?! But if it's not you, then who..."
"11692201","...?"
"106920ae","Ha ha ha! I see, it was my mistake!"
"13692567","...!"
"126923f4","Digisalmon have a complicated ecology. Every few years they
migrate around oceans on a massive scale."
"1569284d","That must be what's happening now. Sorry, I've been asleep
for a while, so I'm a bit out of it."
"146926da","I'm sorry. It's hardly compensation, but take this thing I
found on the sea floor."
"7691243","You got a Platinum Poop Medal!"
"66910d0","Hmm, but y'know, there's a reason I'm out of it. Ever seen I
woke up I've been gathering bits and pieces of info."
"966d732","It sounds like all sorts of things are in motion around the
world now. Maybe I should head to Floatia myself."
"a66d8a5","MetalSeadramon joined the city!"
"ab8bd5b5","Hey! That Digisalmon... did you get it in the waters around
here? Digisalmon have been hard to find in this sea lately."
"a88bd0fc","You fish quite a bit, don't ya?! MetalSeadramon don't play
nice with people who mess up the ocean!"
"a98bd26f","You've got the wrong guy!
Sorry, sorry!"
"a68bcd96","All those fish filling up your inventory... It'd be a joke
to make excuses in a condition like this, you know?"
"a78bcf09","Get out of here, or I can't be held responsible for what
happens next!"
"a48bcab0","If you want to make excuses, at least get rid of some items
first. Don't underestimate me, human."
"a58bcc23","...I won't let you do any more fishing! All right, now get
outta here!"
"e1cfe515","A Tamer accompanied by two Digimon that saved this
world... You must be {0}."
"decfe05c","I'm Beelzemon. They say I'm one of the Seven Deadly Digimon,
but...I hate being in groups."
"dfcfe1cf","Doing what I want on my own like this suits me just fine...
Heh, sorry... Just running my mouth here..."
"dccfdd76","Now, what I want is a bout with a warrior such as yourself.
What do you say...? Feel like a fight with me?"
"ddcfdee9","You got it! Let's rumble!
I can't fight right now!"
"dacfda10","You'll fight without even asking my reason. I like that
spirit! Okay, let's have some fun!"
"dbcfdb83","There is certainly a fated time for battle... Very well.
I'll wait here until that time..."
"2091c4b6","{0}... I was growing impatient..."
"1f91c2c3","Are you in the mood to fight this time...?"
"2e236c83","Heh heh... You're just as interesting as I'd imagined!"
"2f236e76","I, who fight alone, and you, who fight with two Digimon...
We do things differently, yet we seek the same strength."
"30236fe9","When's the last time I had such a satisfying bout...?
I thank you for accepting my request!"
"3123715c","Beelzemon joined the city!"
"17ed54cf","WHAT DO YOU WANT WITH ME?"
"18ed56a2","Please give me the Haguru Gear!
Nothing..."
"19ed5815","GUARDROMON ASKED YOU TO COME SEE ME, RIGHT?"
"12ed4d10","!"
"13ed4e83","A DIGIMAIL ARRIVED FROM GUARDROMON A LITTLE WHILE AGO..."
"14ed5076","I HAVE A VAGUE NOTION OF WHAT'S GOING ON."
"15ed51e9","HERE, TAKE IT."
"1eed6034","You got a Haguru Gear!"
"1fed61a7","IT SEEMS THAT GUARDROMON HAS A TASK OF GREAT URGENCY."
"1cef9b45","PLEASE HURRY AND GIVE HIM THE HAGURU GEAR."
"1bef99d2","OH! WAIT A MOMENT..."
"1aef987f","THE EX MACHINA CONTROL OS HAS BEEN RESET..."
"19ef968c","I'LL LOWER THE BRIDGES TO PATHFORK ISLAND, CONTROL ISLAND,
AND FLOWERBED ISLAND."
"18ef9519","The bridges between Pathfork, Control and Flowerbed Island
have been lowered!"
